FINESS_ET;FINESS_EJ;RAISON_SOCIALE;RAISON_SOCIALE_ENTITE_JURIDIQUE;ADRESSE_ADMINISTRATIVE_1;ADRESSE_ADMINISTRATIVE_2;NUM_VOIE;CPT_NUM;TYPE_VOIE;VOIE;ADRESSE_COMPLETE;COMPLEMENT_ADRESSE;NUM_DEPT;DEPT;CP_VILLE;NUM_TEL;NUM_FAX;NUM_CAT;CATEGORIE_DE_L_ETABLISSEMENT;NUM_TYPE;TYPE_ETABLISSEMENT;NUM_SIRET;CODE_APE;CODE_TARIF;LIB_TARIFICATION;CODE_PSPH;PARTICIPANT_SERVICE_PUBLIC_HOSPITALIER;DATE_OUVERTURE;lat;lng;WGS84
750300071;750000598;CLINIQUE GEOFFROY SAINT-HILAIRE;CLINIQUE GEOFFROY SAINT-HILAIRE;;;59;;R;GEOFFROY SAINT HILAIRE;59 R GEOFFROY SAINT HILAIRE;;75;PARIS;75005 PARIS;01 44 08 40 00;01 43 37 73 98;128;Etablissement de Soins Chirurgicaux;1110;Etablissements de Soins de Courte Durée;56209797200011;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1937-04-04;48.8435919;2.3549532;48.8435919,2.3549532
930013818;930024427;CLINIQUE DU GRAND STADE;CRF PARIS COURONNE- CLINIQUE DU GRAND STADE;CRF PARIS COURONNE;;130;;R;DANIELLE CASANOVA;130 R DANIELLE CASANOVA;;93;SEINE-SAINT-DENIS;93200 ST DENIS;;;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;45387343200026;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;2008-04-23;48.9260673;2.3666531;48.9260673,2.3666531
750300410;750000770;CLINIQUE JEANNE D'ARC;;;nov.-15;11;;R;PONS CARME;11 R PONS CARME;;75;PARIS;75013 PARIS;01 40 77 02 02;01 45 83 88 13;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;57211564000011;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1940-10-18;48.8265034;2.3676796;48.8265034,2.3676796
910808203;910002773;CENTRE MEDICO-PSY. 91 G 08;DISPENSAIRE HYGIENE MENTALE   SECTEUR VIII;;SECTEUR VIII LES TARTERETS;4;;R;RENOIR;4 R RENOIR;;91;ESSONNE;91108 CORBEIL ESSONNES CEDEX;01 64 96 51 76;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910004600086;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.6180844;2.4627716;48.6180844,2.4627716
950032748;950110015;APPART THERAP CITE VICTOR HUGO;APPARTEMENT THERAPEUTIQUE CITE VICTOR HUGO;;;2;;CITE;VICTOR HUGO;2 CITE VICTOR HUGO;;95;VAL-D'OISE;95100 ARGENTEUIL;;;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2000-12-20;48.947411;2.2489499;48.947411,2.2489499
750801326;910140011;HOPITAL DE JOUR GRENELLE;HOPITAL DE JOUR GRENELLE ENFANTS PERRAY VAUCLUSE 75 I 09;;PV 75 I 09;164;;R;DE GRENELLE;164 R DE GRENELLE;;75;PARIS;75007 PARIS;01 45 51 86 87;01 40 62 90 07;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26910206700023;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1981-09-15;48.8580522;2.3089662;48.8580522,2.3089662
920011988;950140012;HOPITAL DE JOUR ADULTES LE CHEMIN92G03;;;;99;;BD;VICTOR HUGO;99 BD VICTOR HUGO;;92;HAUTS-DE-SEINE;92110 CLICHY;;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26950008800373;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2006-05-20;48.901249;2.31633;48.901249,2.31633
750170128;750710428;"HÔPITAL DE JOUR ""CENTRE SERGE LEBOVICI";HOPITAL DE JOUR CENTRE LEBOVOCI FONDATION ROTHSCHILD;;;4;;BD;AUGUSTE BLANQUI;4 BD AUGUSTE BLANQUI;;75;PARIS;75013 PARIS;01 55 43 15 30;01 55 43 15 39;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77568109100051;8610Z;7;ARS établissements de santé non financés dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1960-04-04;48.8311205;2.35407;48.8311205,2.35407
750006959;940016819;CENTRE OMER TALON;;;;3;;R;OMER TALON;3 R OMER TALON;;75;PARIS;75011 PARIS;01 43 38 16 15;01 47 00 89 05;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1983-04-07;48.8613915;2.3834354;48.8613915,2.3834354
940007008;940016819;CMP ARISTIDE BRIAND;;;;11;;ALL;ARISTIDE BRIAND;11 ALL ARISTIDE BRIAND;;94;VAL-DE-MARNE;94600 CHOISY LE ROI;;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.7528783;2.4114126;48.7528783,2.4114126
910008598;910002773;CENTRE HOSPITALIER LOUISE MICHEL;;;;;;QUA;DU CANAL COURCOURONNES;QUA DU CANAL COURCOURONNES;;91;ESSONNE;91000 EVRY;01 69 13 60 00;;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26910004600011;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2000-12-20;48.6345486;2.4118317;48.6345486,2.4118317
940808082;940110042;HOPITAL DE JOUR-C.H.I VILLENEUVE;HOPITAL DE JOUR DU CTRE HOSP.INTERCOMMUNAL-VILLENEUVE ST GEO;;;22;;AV;GAMBETTA;22 AV GAMBETTA;;94;VAL-DE-MARNE;94190 VILLENEUVE ST GEORGES;01 43 89 66 02;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26940120400038;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1977-01-05;48.7306525;2.4559826;48.7306525,2.4559826
770790707;770000719;CLINIQUE DE TOURNAN;;;DIRECTRICE : MME CALVE EMMA;2;;R;JULES LEFEBVRE;2 R JULES LEFEBVRE;;77;SEINE-ET-MARNE;77220 TOURNAN EN BRIE;08 25 16 42 42;01 64 42 43 45;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;32711362700019;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1984-03-19;48.7420951;2.7585444;48.7420951,2.7585444
770011088;770110013;CMP INFANTO JUVENILE DU 8 MAI;;;;20;;SQ;DU 8 MAI 1945;20 SQ DU 8 MAI 1945;;77;SEINE-ET-MARNE;77610 FONTENAY TRESIGNY;01 64 25 95 65;01 64 25 26 20;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770948300197;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2004-04-04;48.7064058;2.8742121;48.7064058,2.8742121
770300192;770000313;CLINIQUE SAINT-BRICE;SOCIETE ANONYME CLINIQUE SAINTE-BRICE;;DIRECTRICE : MME GETAS BARBARA;;;RTE;EPARMAILLES;RTE EPARMAILLES;;77;SEINE-ET-MARNE;77160 ST BRICE;08 26 39 99 30;01 64 60 39 10;128;Etablissement de Soins Chirurgicaux;1110;Etablissements de Soins de Courte Durée;34698010500016;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1969-01-07;48.561466;3.316633;48.561466,3.316633
920300985;920810330;HOPITAL NORD 92;;;;75;;AV;DE VERDUN;75 AV DE VERDUN;;92;HAUTS-DE-SEINE;92390 VILLENEUVE LA GARENNE;01 47 92 40 00;01 47 99 80 25;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;33869972100027;8610Z;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1969-10-07;48.9349363;2.3267271;48.9349363,2.3267271
940100076;750712184;GHU-EST SITE JEAN ROSTAND;CHARLES-FOIX - JEAN-ROSTAND GPT HOSP UNIVERSITAIRE EST;SITE JEAN-ROSTAND;;39;;R;JEAN LE GALLEU;39 R JEAN LE GALLEU;;94;VAL-DE-MARNE;94203 IVRY SUR SEINE CEDEX;01 49 59 40 00;01 49 59 70 06;101;Centre Hospitalier Régional (C.H.R.);1101;Centres Hospitaliers Régionaux;26750045200664;8610Z;2;Autorité Ministérielle;1;Etablissement public de santé;1904-04-04;48.8125757;2.378185;48.8125757,2.378185
750827602;940016819;CMP ENFANTS OBERKAMPF;CENTRE MEDICO PSYCHOLOGIQUE OBERKAMPF - ESQUIROL 75I05;;ESQ 75I05;197;;R;OBERKAMPF;197 R OBERKAMPF;;75;PARIS;75011 PARIS;01 43 38 08 08;01 47 00 89 05;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1984-04-04;48.8670173;2.3828579;48.8670173,2.3828579
930812060;930140025;CENTRE HEMET;;;;10;;R;HEMET;10 R HEMET;;93;SEINE-SAINT-DENIS;93300 AUBERVILLIERS;01 48 39 37 50;01 48 33 08 03;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930093500088;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9162466;2.390878;48.9162466,2.390878
950803239;950110049;CENTRE MEDICO-PSY. 95I03;CENTRE MEDICO-PSYCHOLOGIQUE - INTERSECTEUR 95 I 03;;;2;;R;TOULOUSE LAUTREC;2 R TOULOUSE LAUTREC;;95;VAL-D'OISE;95140 GARGES LES GONESSE;01 30 11 17 45;01 39 93 11 65;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9765618;2.3925972;48.9765618,2.3925972
780805644;780002697;CENTRE MOYEN SEJOUR B.GROS;CENTRE DE MOYEN SEJOUR BRIGITTE GROS;;;1;;QUA;ALBERT PREMIER;1 QUA ALBERT PREMIER;;78;YVELINES;78250 MEULAN;01 30 22 42 10;01 30 22 42 19;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26780577800078;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1985-09-19;49.0032371;1.909192;49.0032371,1.909192
950310029;950008938;CENTRE DE PSYCHOTHERAPIE D'OSNY-STORS;CENTRE DE PSYCHOTHERAPIE D'OSNY-STORS;;;3;;R;XAVIER BICHAT;3 R XAVIER BICHAT;;95;VAL-D'OISE;95520 OSNY;01 34 69 23 23;01 34 69 53 53;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;48423523900015;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1962-03-27;49.0749455;2.0756098;49.0749455,2.0756098
780800066;780020111;CONSULTATION MEDICO-PSY. DE L'ARIS;CENTRE DE CONSULTATION MEDICO PSYCHOLOGIQUE INFANTO JUVENILE;;;22;B;R;GENERAL EXELMANS;22B R GENERAL EXELMANS;;78;YVELINES;78140 VELIZY VILLACOUBLAY;01 39 46 30 78;01 30 70 03 84;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;33246803200112;;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1970-04-04;48.7809467;2.1987143;48.7809467,2.1987143
910300219;910003888;HOPITAL PRIVE JACQUES CARTIER;HOPITAL PRIVE JACQUES CARTIER -GÉNÉRAL E DE SANTÉ;;;6;;AV;DU NOYER LAMBERT;6 AV DU NOYER LAMBERT;;91;ESSONNE;91300 MASSY;01 60 13 60 60;01 60 13 94 17;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;57200849800022;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1971-04-04;48.731087;2.291583;48.731087,2.291583
750170193;750719361;CENTRE PSYCHOTHÉRAPIQUE DUTOT AURORE;;;;137;;R;DE LA CONVENTION;137 R DE LA CONVENTION;;75;PARIS;75015 PARIS;01 48 28 17 85;01 45 33 67 48;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77568497000103;8610Z;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1970-01-09;48.8398738;2.2906453;48.8398738,2.2906453
750300766;920028180;CLINIQUE BIZET;;;;23;;R;GEORGES BIZET;23 R GEORGES BIZET;;75;PARIS;75016 PARIS;01 40 69 34 34;01 47 23 69 54;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1945-01-01;48.8676646;2.2968021;48.8676646,2.2968021
950310011;750043994;CLINIQUE NEURO-PSY LES ORCHIDÉES;"MAISON DE SANTE D'ANDILLY ""CHATEAU LES ORCHIDEES""";;;3;;R;ARISTIDE BRIAND;3 R ARISTIDE BRIAND;;95;VAL-D'OISE;95580 ANDILLY;01 34 16 59 20;01 34 27 95 50;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;30116075000172;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1960-05-19;49.0058726;2.3025221;49.0058726,2.3025221
950310037;750043994;CLINIQUE DE L'ERMITAGE;;;;10;;R;DE L'ERMITAGE;10 R DE L'ERMITAGE;BP 36;95;VAL-D'OISE;95160 MONTMORENCY;01 39 34 51 00;01 34 12 54 39;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;30116075000289;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1976-01-01;48.9916255;2.3353017;48.9916255,2.3353017
910100023;750712184;GHJD SITE HOPITAL JOFFRE;JOFFRE-DUPUYTREN GROUPEMENT HOSPITALIER UNIVERSITAIRE EST;;;1;;R;LOUIS CAMATTE;1 R LOUIS CAMATTE;;91;ESSONNE;91210 DRAVEIL;01 69 83 63 63;01 69 83 62 96;101;Centre Hospitalier Régional (C.H.R.);1101;Centres Hospitaliers Régionaux;26750045200532;8610Z;2;Autorité Ministérielle;1;Etablissement public de santé;1960-01-07;48.6661176;2.4296849;48.6661176,2.4296849
940006729;940016819;CMP REPUBLIQUE;;;;73;;AV;DE LA REPUBLIQUE;73 AV DE LA REPUBLIQUE;;94;VAL-DE-MARNE;94300 VINCENNES;01 43 74 12 27;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.8496491;2.4340215;48.8496491,2.4340215
910000314;910002773;CH SUD FRANCILIEN;CH SUD FRANCILIEN-CH LOUISE MICHEL;;;59;;BD;HENRI DUNANT;59 BD HENRI DUNANT;BP 85;91;ESSONNE;91106 CORBEIL ESSONNES CEDEX;01 69 13 60 00;01 60 90 37 12;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26910004600011;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1985-01-09;48.5974652;2.479514;48.5974652,2.479514
910019298;940110042;CTRE DE SOINS DE SUITE ET RÉADAPTATION;;;CTRE DE RÉADAPTATION A. CALMETTE;1;;R;DE LA GRANGE;1 R DE LA GRANGE;;91;ESSONNE;91330 YERRES;01 69 49 80 02;01 69 49 80 33;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2010-10-02;48.715242;2.4931809;48.715242,2.4931809
940002587;940140023;CTRE D'ACCUEIL THERAP.A TEMPS PARTIEL;CENTRE D'ACCUEIL THERAPEUTIQUE A TEMPS PARTIEL G04;;;12;;R;DE CHENNEVIÈRES;12 R DE CHENNEVIÈRES;;94;VAL-DE-MARNE;94350 VILLIERS SUR MARNE;01 49 30 74 78;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940134500302;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1991-01-04;48.818832;2.5392128;48.818832,2.5392128
770803088;770110054;CENTRE MEDICO-PSY. 77 G 01;DISPENSAIRE D'HYGIENE MENTALE SECTEUR PSYCHIATRIQUE;;HOPITAL;17;;R;PETIT DE BEAUVERGER;17 R PETIT DE BEAUVERGER;;77;SEINE-ET-MARNE;77170 BRIE COMTE ROBERT;01 60 28 53 72;01 60 62 26 60;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770005200116;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.6941189;2.606221;48.6941189,2.606221
770802866;770700185;CTRE MEDICO-PSYCHOLOGQIE 77I04;DISPENSAIRE D'HYGIENE MENTALE PSYCHIATRIE INFANTO-JUVENILE 4;;;12;;R;CURIE;12 R CURIE;;77;SEINE-ET-MARNE;77440 LIZY SUR OURCQ;01 60 01 19 94;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770948300064;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;49.03036;3.0129085;49.03036,3.0129085
770009348;770130052;CATTP FONTAINEBLEAU;;CATTP 77G05;;183;;R;GRANDE;183 R GRANDE;;77;SEINE-ET-MARNE;77300 FONTAINEBLEAU;01 64 45 19 00;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770007800103;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.410935;2.7050233;48.410935,2.7050233
780826053;780001236;HOPITAL DE JOUR  ST GERMAIN 78G06;HOPITAL DE JOUR DE PSYCHIATRIE CTRE DE TRAITEMENT SPECIALISÉ;;;30;;R;GALLIENI;30 R GALLIENI;;78;YVELINES;78100 ST GERMAIN EN LAYE;01 39 73 90 80;01 39 73 90 80;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26780580200068;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1991-04-03;48.8985947;2.0763359;48.8985947,2.0763359
930006168;930140025;HOPITAL DE JOUR 93G03 EPINAY;;;;16;;AV;JEAN JEAURES;16 AV JEAN JEAURES;;93;SEINE-SAINT-DENIS;93800 EPINAY SUR SEINE;;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26930093500583;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-01-01;48.9538749;2.3168225;48.9538749,2.3168225
910808120;910140029;CMP DE GRIGNY 91 G 08;CENTRE MEDICO-PSY;;;1;;PL;QUINCONCES;1 PL QUINCONCES;;91;ESSONNE;91350 GRIGNY;01 69 45 06 00;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910009500208;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.6526744;2.3721222;48.6526744,2.3721222
750150260;750006728;HOPITAL DES DIACONESSES;HOPITAL DES DIACONESSES OEUVRES DIACONESSES REUILLY;;;12;;R;DU SERGENT BAUCHAT;12 R DU SERGENT BAUCHAT;;75;PARIS;75571 PARIS CEDEX 12;01 44 74 10 10;01 44 74 10 60;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;44504332600021;;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1901-01-01;48.8448201;2.3916175;48.8448201,2.3916175
930004288;750720922;HOPITAL DE JOUR SALNEUVE;;;;237;;AV;JEAN JAURES;237 AV JEAN JAURES;;93;SEINE-SAINT-DENIS;93300 AUBERVILLIERS;01 48 11 13 29;01 48 11 11 60;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;78471033700055;;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1991-01-07;48.9161549;2.4053277;48.9161549,2.4053277
930005319;930140025;CENTRE MEDICO PSYCHOLOGIQUE;;;;28;;AV;DE LA HAUTE BORNE;28 AV DE LA HAUTE BORNE;;93;SEINE-SAINT-DENIS;93700 DRANCY;;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930093500674;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-01-01;48.9223205;2.4457929;48.9223205,2.4457929
910813732;750813321;CENTRE DE PROTONTHERAPIE ORSAY;;;BP 65;;;;;;;91;ESSONNE;91402 ORSAY CEDEX;01 69 29 87 00;01 69 07 55 00;131;Centre de Lutte Contre Cancer;1104;Centres de Lutte contre le Cancer;78425716400060;7219Z;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1990-07-18;48.697838;2.176143;48.697838,2.176143
920015989;940140049;ATELIERS 18;;24/28;;28;;BD;DE STALINGRAD;28 BD DE STALINGRAD;;92;HAUTS-DE-SEINE;92240 MALAKOFF;01 42 53 41 43;;366;Atelier Thérapeutique;1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940106300764;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2007-01-04;48.8117064;2.295666;48.8117064,2.295666
930300595;930000658;HOPITAL PRIVE DU VERT GALANT;;;;38;;R;DE FLANDRE;38 R DE FLANDRE;;93;SEINE-SAINT-DENIS;93290 TREMBLAY EN FRANCE;01 49 63 50 50;01 49 63 50 01;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;77569139700027;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1967-01-10;48.9409456;2.5727179;48.9409456,2.5727179
770010908;770110054;CMP DU PARC;;;;1;;RES;DU PARC DE LA MAIRIE;1 RES DU PARC DE LA MAIRIE;;77;SEINE-ET-MARNE;77190 DAMMARIE LES LYS;01 64 10 28 60;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770005200231;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.4940443;2.5984803;48.4940443,2.5984803
770019032;770170017;CENTRE HOSPITALIER DE MARNE LA VALLEE;CENTRE HOSPITALIER MARNE LA VALLEE;;02-avr.;2;;COUR;DE LA GONDOIRE;2 COUR DE LA GONDOIRE;;77;SEINE-ET-MARNE;77600 JOSSIGNY;;;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26770934300219;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2012-11-19;48.8515089;2.7705846;48.8515089,2.7705846
930300280;310021274;KORIAN SULLY;CLINIQUE DE LIVRY-SULLY;;62-64;62;;AV;DE SULLY;62 AV DE SULLY;;93;SEINE-SAINT-DENIS;93190 LIVRY GARGAN;01 43 30 86 86;01 43 88 29 17;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;61820245100018;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1962-09-30;48.9158853;2.5252112;48.9158853,2.5252112
910803543;910017615;HOPITAL  PRIVE CLAUDE GALIEN;;;;20;;RTE;DE BOUSSY-ST-ANTOINE;20 RTE DE BOUSSY-ST-ANTOINE;;91;ESSONNE;91480 QUINCY SOUS SENART;01 69 39 90 00;01 69 39 90 99;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;31723531500049;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1995-05-12;48.681414;2.5389716;48.681414,2.5389716
780825220;780140059;HOPITAL DE JOUR SECT 78G07;;;;14;;R;DE MONTVAL;14 R DE MONTVAL;;78;YVELINES;78160 MARLY LE ROI;01 39 16 24 86;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26780244500176;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8730588;2.0925254;48.8730588,2.0925254
